Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County
Walmart SUPERCENTER 858,-84.203499,30.887123,361 8th Ave NE,,Cairo,GA,39828,1603,GRADY
Route 84 Country Store,-84.123817,30.86829,4050 Us Highway 84 E,,Cairo,GA,39828,6870,GRADY
DOLLAR GENERAL 849,-84.203613,30.876181,425 2nd Ave SE,,Cairo,GA,39828,2729,GRADY
Cost Kutter 494,-84.202324,30.87612,429 2nd Ave SE,,Cairo,GA,39828,2809,GRADY
Susie Q's 30,-84.207352,30.886585,45 US Highway 84 E,,Cairo,GA,39828,1604,GRADY
Quick Buys 2,-84.10247,30.869476,4539 US Highway 84 E,,Cairo,GA,39828,6871,GRADY
DollarTree 3079,-84.201073,30.883076,496 E Hwy 84,,Cairo,GA,39828,,GRADY
Walgreens 11107,-84.200378,30.883377,501 US Highway 84 E,,Cairo,GA,39828,1852,GRADY
716 Food Mart,-84.198143,30.880478,716 US Highway 84 E,,Cairo,GA,39828,1806,GRADY
One Convenient Stop 1,-84.219879,30.872826,798 Calvary Rd SW,,Cairo,GA,39828,3339,GRADY
Easy Stop Cairo,-84.195839,30.879166,995 US Highway 84 E,,Cairo,GA,39828,1858,GRADY
Calvary Market,-84.347343,30.727148,210 1st Ave,,Calvary,GA,39829,,GRADY
Harvested Rooted Table FFAB,-84.374664,30.754782,1132 Swamp Creek Rd,,Whigham,GA,39897,3818,GRADY
Dollar General 11650,-84.325569,30.883148,135 W Broad Ave,,Whigham,GA,39897,2221,GRADY
Bishops Express,-84.330055,30.883812,248 W Broad Ave,,Whigham,GA,39897,3232,GRADY
Dollar General 23325,-83.173851,33.577179,1020 Thomas St,,Greensboro,GA,30642,2300,GREENE
DOLLAR GENERAL 9798,-83.198143,33.553596,1021 Willow Run Rd,,Greensboro,GA,30642,2760,GREENE
INGLES MARKETS 442,-83.167458,33.580048,1480 E Broad St,,Greensboro,GA,30642,2336,GREENE
Family Dollar 507,-83.182434,33.577614,210 N Main St,,Greensboro,GA,30642,1110,GREENE
Greensboro Extramile,-83.200584,33.55056,2204 S Main St,,Greensboro,GA,30642,2728,GREENE
Red Clay Produce Llc NAFMNP,-83.162491,33.602837,2240 Penfield Rd,,Greensboro,GA,30642,2245,GREENE
Exxon Food Mart,-83.202888,33.54871,2280 S Main St,,Greensboro,GA,30642,2728,GREENE
Golden Pantry Food Stores Inc. 1103,-83.203369,33.548122,2310 S Main St,,Greensboro,GA,30642,2751,GREENE
Racetrac 2654,-83.210487,33.539516,2670 Lake Oconee Pkwy,,Greensboro,GA,30642,3582,GREENE
Citgo Stop,-83.179222,33.575878,302 E Broad St,,Greensboro,GA,30642,1502,GREENE
Lupitas Mexican Grocery,-83.178253,33.575871,308 E Broad St,,Greensboro,GA,30642,1502,GREENE
Moon's Super Market,-83.176956,33.575794,316 E Broad St,,Greensboro,GA,30642,1502,GREENE
Dollar General 21581,-83.0802,33.537441,3980 Highway 77 S,,Greensboro,GA,30642,4261,GREENE
Golden Pantry Food Stores 1032,-83.242165,33.460747,6131 Lake Oconee Pkwy,,Greensboro,GA,30642,3823,GREENE
Jc Mart Iii,-83.24321,33.460213,6141 Lake Oconee Pkwy,,Greensboro,GA,30642,3823,GREENE
CVS PHARMACY 8424,-83.243523,33.458614,6201 Lake Oconee Pkwy,,Greensboro,GA,30642,6410,GREENE
Publix 0853,-83.246407,33.456497,6350 Lake Oconee Pkwy,Ste 106,Greensboro,GA,30642,3898,GREENE
Dollar General 8981,-83.078819,33.614822,1011 Industrial Blvd,,Union Point,GA,30669,1464,GREENE
Pilot Travel Center 633,-83.098503,33.601101,3600 Highway Carrollton St,,Union Point,GA,30642,,GREENE
Bp Food Mart,-83.079353,33.615482,4660 Lamb Ave,,Union Point,GA,30669,1125,GREENE
Short Stop,-83.078476,33.61517,4680 Lamb Ave,,Union Point,GA,30669,1125,GREENE
Union Point Grocery & Deli,-83.075256,33.613659,4801 Lamb Ave,,Union Point,GA,30669,1120,GREENE
The Point Market,-83.074928,33.61499,612 Sibley Ave,,Union Point,GA,30669,1140,GREENE
Sunnyside Farm,-83.016945,33.487949,2330 Eley Rd,,White Plains,GA,30678,1711,GREENE
One Quick Stop,-83.035881,33.47187,7481 Highway 15 S,,White Plains,GA,30678,1421,GREENE
La Confianza #2,-84.269409,33.940632,4939 Winters Chapel Rd,Ste 700,Atlanta,GA,30360,1763,GWINNETT
The Little Farm Grocery Store,-84.235092,33.929256,6486 Buford Hwy NE,,Atlanta,GA,30340,1718,GWINNETT
EL RANCHO MARKET,-84.237862,33.928604,6556 Buford Hwy NE,,Atlanta,GA,30340,1742,GWINNETT
Exxon Buford,-84.254005,33.921158,7066 Buford Hwy NE,,Atlanta,GA,30340,1416,GWINNETT
Raceway 6920 6920,-84.257202,33.917931,7140 Buford Hwy Ne,,Atlanta,GA,30340,1456,GWINNETT
Target Store T-1206,-83.980804,34.070332,3205 WOODWARD CROSSING BLVD,,BUFORD,GA,30519,,GWINNETT
PUBLIX 596,-84.07634,34.11797,5885 CUMMING HIGHWAY,,BUFORD,GA,30518,,GWINNETT
EZ Grocery,-83.82412,34.120445,6342 Grand Hickory Dr,Ste 104,Braselton,GA,30517,4069,GWINNETT
ALDI 76127,-83.872757,34.105648,7505 Spout Springs Rd.,,Braselton,GA,30519,,GWINNETT
TIENDA Y CARNICERIA SONIA,-84.002953,34.121998,115 E Main St,Ste B13,Buford,GA,30518,5727,GWINNETT
Carniceria Ruelas,-84.017639,34.090305,1325 Buford Hwy,Ste 1 & 2,Buford,GA,30518,,GWINNETT
El Exito International Marketinc,-84.017639,34.090305,1325 Buford Hwy,Ste 104,Buford,GA,30518,5382,GWINNETT
Costco Wholesale 0366,-83.996628,34.06226,1550 Mall of Georgia Blvd,,Buford,GA,30519,6551,GWINNETT
DollarTree 3402,-83.994965,34.064091,1600 Mall of Georgia Blvd,Ste 1600,Buford,GA,30519,8748,GWINNETT
Bazaar International Market & Cafe 1,-84.010147,34.100216,1640 Buford Hwy,,Buford,GA,30518,3667,GWINNETT
Marathon Food Mart,-84.009598,34.099419,1643 Buford Hwy,Ste B,Buford,GA,30518,3708,GWINNETT
ALDI 76113,-83.993782,34.060257,1705 Mall of Georgia Blvd,,Buford,GA,30519,4982,GWINNETT
Los Paisanos Mercados,-84.00499,34.104095,1859 Buford Hwy,Ste A,Buford,GA,30518,3644,GWINNETT
M Food Mart,-83.953796,34.035915,1925 Braselton Hwy,,Buford,GA,30519,3051,GWINNETT
DollarTree 1114,-83.98983,34.085812,1935 Buford Mill Dr,,Buford,GA,30519,,GWINNETT
Lidl 1477,-83.952789,34.036282,1945 Braselton Hwy,,Buford,GA,30519,3051,GWINNETT
CVS PHARMACY 5653,-84.00293,34.107368,1950 Buford Hwy,,Buford,GA,30518,3673,GWINNETT
Buford Market,-83.994179,34.11515,2275 Buford Hwy,,Buford,GA,30518,6049,GWINNETT
Azrl,-84.009315,34.142551,2380 Buford Dam Rd,,Buford,GA,30518,2035,GWINNETT
Chevron Food Mart,-83.997826,34.13549,2475 S Waterworks Rd,,Buford,GA,30518,4426,GWINNETT
QuikTrip 830,-83.943764,34.060711,2495 Gravel Springs Rd,,Buford,GA,30519,5230,GWINNETT
Blum Tropical Market 1,-83.918785,34.078152,2590 Hamilton Mill Rd,Ste 115,Buford,GA,30519,3610,GWINNETT
CVS PHARMACY 279,-83.919525,34.080433,2605 Hamilton Mill Rd,,Buford,GA,30519,4106,GWINNETT
Shell Food Mart,-83.976196,34.064995,2625 Mall of GA Blvd,Ste 102,Buford,GA,30519,8787,GWINNETT
Walgreens 7958,-83.930733,34.049507,2630 Braselton Hwy,,Buford,GA,30519,5215,GWINNETT
DollarTree 5351,-83.919319,34.081341,2725 Hamilton Mill Rd NE,,Buford,GA,30519,,GWINNETT
QUIK TRIP 785,-83.995071,34.051453,2900 Buford Dr,,Buford,GA,30519,6537,GWINNETT
Sprouts Farmers Market 529,-83.994019,34.052086,2925 Buford Drive,Ste. 2400,Buford,GA,30519,,GWINNETT
European Farmers Market,-83.919785,34.076153,3235 Sardis Church Rd,Ste 104,Buford,GA,30519,6022,GWINNETT
Walmart Supercenter 3786,-83.919907,34.076897,3250 Sardis Church Rd,,Buford,GA,30519,6019,GWINNETT
Murphy USA 7407,-83.919327,34.078365,3255 Sardis Church Rd,,Buford,GA,30519,6018,GWINNETT
KROGER 494,-83.937965,34.093178,3300 Hamilton Mill Rd,,Buford,GA,30519,4080,GWINNETT
Sam's Club 4780,-83.983978,34.072918,3383 Buford Dr,,Buford,GA,30519,4985,GWINNETT
Shell Food Mart,-83.984062,34.080193,3550 S Bogan Rd,Ste 700,Buford,GA,30519,4592,GWINNETT
Walmart 1314,-83.9907,34.085449,3795 Buford Dr,,Buford,GA,30519,4906,GWINNETT
BP Food Mart,-83.991661,34.084988,3798 Buford Dr,Ste A,Buford,GA,30519,5706,GWINNETT
Chevron Food Mart,-83.991844,34.086143,3833 Buford Dr,,Buford,GA,30519,4957,GWINNETT
Murphy USA 7553,-83.991898,34.086208,3853 Buford Dr,,Buford,GA,30519,4957,GWINNETT
Lucky Buford Bp Inc.,-83.994576,34.087971,3933 Buford Dr,,Buford,GA,30518,4959,GWINNETT
QUIKTRIP 786,-83.997833,34.089825,4080 Buford Dr,,Buford,GA,30518,3438,GWINNETT
Publix Super Markets Inc. 1678,-83.973999,34.104168,4108 Hamilton Mill Rd,,Buford,GA,30519,3914,GWINNETT
Carniceria Mena,-84.000397,34.097263,4261 S Lee St,Ste 500,Buford,GA,30518,8023,GWINNETT
The Produce Patch,-83.964966,34.117931,4363 Thompson Mill Rd,,Buford,GA,30519,3741,GWINNETT
Walgreens 9494,-84.013451,34.094307,4397 Sudderth Rd,,Buford,GA,30518,8794,GWINNETT
DollarTree 7676,-84.016464,34.098244,4470 Nelson Brogdon Blvd,,Buford,GA,30518,3477,GWINNETT
Citgo Gas Station,-83.97522,34.12027,4555 Thompson Mill Rd,,Buford,GA,30518,3518,GWINNETT
Sugarhill Food Mart,-84.021477,34.102814,4725 Nelson Brogdon Blvd,,Buford,GA,30518,3469,GWINNETT
Tote A Poke Food Store,-83.998604,34.130428,565 E Main St,,Buford,GA,30518,2597,GWINNETT
Nalley's,-84.009209,34.142235,5671 Shadburn Ferry Rd,,Buford,GA,30518,2437,GWINNETT
DOLLAR GENERAL 9046,-84.005501,34.119461,60 Garnett St,,Buford,GA,30518,3016,GWINNETT
Dollar General 13457,-83.963196,34.147011,936 Gainesville Hwy,,Buford,GA,30518,,GWINNETT
KROGER 457,-83.928848,34.050282,2700 BRASELTON HWY,,DACULA,GA,30019,,GWINNETT
PUBLIX 0803,-83.912682,34.003265,720 DACULA RD,,DACULA,GA,30019,,GWINNETT
PUBLIX 1178,-83.885513,34.032066,831 AUBURN RD,,DACULA,GA,30019,,GWINNETT
PUBLIX 585,-84.132584,34.007767,2750 BUFORD HIGHWAY,,DULUTH,GA,30096,,GWINNETT
KROGER 381,-84.170326,34.006546,3455 PEACHTREE INDUSTRIAL BLVD,,DULUTH,GA,30096,,GWINNETT
Hwy 29 Food Mart,-83.944405,33.976238,1205 Winder Hwy,,Dacula,GA,30019,2260,GWINNETT
Dollar General 14326,-83.944023,33.977123,1210 Winder Hwy,,Dacula,GA,30019,2228,GWINNETT
QUIKTRIP 766,-83.926231,33.984356,1750 Winder Hwy,,Dacula,GA,30019,2218,GWINNETT
Dollar General 30422,-83.928444,34.049976,1941 Auburn Rd,,Dacula,GA,30019,1156,GWINNETT
Mini Mart,-83.854691,33.947689,1952 Harbins Rd,,Dacula,GA,30019,1844,GWINNETT
Dollar General 14086,-83.854912,33.947651,1955 Harbins Rd,,Dacula,GA,30019,1841,GWINNETT
Circle K N/A,-83.920509,34.006222,2244 Hurricane Shoals Rd,,Dacula,GA,30019,2026,GWINNETT
La Tapatia Meat Market,-83.914131,34.004414,2300 Liam Ave,Ste 101,Dacula,GA,30019,2265,GWINNETT
QUIKTRIP 784,-83.918159,34.07082,2460 Hamilton Mill Pkwy,,Dacula,GA,30019,4632,GWINNETT
Publix 569,-83.917831,34.070858,2463 Hamilton Mill Pkwy,,Dacula,GA,30019,4648,GWINNETT
America's Food Basket,-83.893112,33.987415,2580 Winder Hwy,,Dacula,GA,30019,1328,GWINNETT
DollarTree 6937,-83.892792,33.987949,2590 Winder Hwy,,Dacula,GA,30019,,GWINNETT
Choice Caribbean Market,-83.91124,34.035923,2995 Old Fountain Rd,Ste A,Dacula,GA,30019,7211,GWINNETT
Golden Pantry Food Stores 1048,-83.910553,34.035515,2995 Old Fountain Rd,,Dacula,GA,30019,7211,GWINNETT
CVS PHARMACY 3766,-83.909035,34.036385,3027 Jim Moore Rd,,Dacula,GA,30019,1144,GWINNETT
KWICK CHECK FOOD STORE,-83.89286,33.986053,352 Harbins Rd,,Dacula,GA,30019,2300,GWINNETT
ALDI 76027,-83.908981,34.068661,3565 Braselton Hwy,,Dacula,GA,30019,1027,GWINNETT
Kroger 635,-83.905823,34.001259,505 Dacula Rd,,Dacula,GA,30019,2125,GWINNETT
Walgreens 12147,-83.909691,34.000912,575 Dacula Rd,,Dacula,GA,30019,2125,GWINNETT
Dacula Bp Inc,-83.885162,34.031357,811 Auburn Rd,,Dacula,GA,30019,1211,GWINNETT
DollarTree 7083,-83.914833,34.007828,832 Dacula Rd,Ste 103,Dacula,GA,30019,3130,GWINNETT
Texaco Food Market,-83.889061,33.971302,842 Harbins Rd,Ste A,Dacula,GA,30019,2400,GWINNETT
QuikTrip 1751,-83.887901,33.968761,892 Harbins Rd,,Dacula,GA,30019,2410,GWINNETT
Publix Super Markets Inc. 1893,-83.887093,33.967594,952 Harbins Rd,,Dacula,GA,30019,2408,GWINNETT
Majik Market,-84.093117,33.950817,1350 Boggs Rd,,Duluth,GA,30096,4686,GWINNETT
Walgreens 7502,-84.122604,33.941528,1490 Pleasant Hill Rd,,Duluth,GA,30096,4674,GWINNETT
DOLLAR GENERAL 9160,-84.122925,33.942066,1500 Pleasant Hill Rd,Ste 114,Duluth,GA,30096,5825,GWINNETT
Shell Food Mart,-84.123192,33.941669,1515 Pleasant Hill Rd,,Duluth,GA,30096,4617,GWINNETT
QUIKTRIP 731,-84.124626,33.94302,1565 Pleasant Hill Rd,,Duluth,GA,30096,4617,GWINNETT
PUBLIX 505,-84.125359,33.945484,1625 Pleasant Hill Rd,Ste 200,Duluth,GA,30096,5863,GWINNETT
City Farmers Market 6 Inc.,-84.125206,33.945362,1630 Pleasant Hill Rd,,Duluth,GA,30096,5899,GWINNETT
Valero Food Mart,-84.125565,33.946621,1670 Pleasant Hill Rd,,Duluth,GA,30096,4620,GWINNETT
Texaco Food Mart #252,-84.129997,33.953819,1932 Pleasant Hill Rd,,Duluth,GA,30096,4626,GWINNETT
Megamart,-84.133324,33.957195,2106 Pleasant Hill Rd,,Duluth,GA,30096,4728,GWINNETT
Race Trac 2409,-84.109306,34.028915,2180 Peachtree Industrial Blvd,,Duluth,GA,30097,8246,GWINNETT
Desi Brothers,-84.139191,33.959602,2255 Pleasant Hill Rd,Ste 450,Duluth,GA,30096,2307,GWINNETT
Great Wall Supermarket of GA,-84.134392,33.963856,2300 Pleasant Hill Rd,Ste B6,Duluth,GA,30096,4348,GWINNETT
Zion Market,-84.138786,33.963455,2340 Pleasant Hill Rd,,Duluth,GA,30096,4324,GWINNETT
Super H Mart,-84.142998,33.969639,2550 Pleasant Hill Rd,,Duluth,GA,30096,4122,GWINNETT
Quick Mart Chevron,-84.137383,34.021782,2590 Pchtree Ind Blvd,Ste I,Duluth,GA,30097,3405,GWINNETT
Race Trac 659,-84.145523,33.969589,2592 Pleasant Hill Rd,,Duluth,GA,30096,4118,GWINNETT
ALDI 67065 67065,-84.147255,33.971272,2618 Pleasant Hill Rd,,Duluth,GA,30096,4120,GWINNETT
Walmart Supercenter 2154,-84.148598,33.971508,2635 Pleasant Hill Rd,,Duluth,GA,30096,1450,GWINNETT
Chevron Food Mart,-84.120789,33.983326,2640 Duluth Hwy,,Duluth,GA,30096,4020,GWINNETT
Gangwon International,-84.15892,33.975204,2645 N Berkeley Lake Rd Nw,Ste 143,Duluth,GA,30096,1461,GWINNETT
DOLLAR GENERAL 18893,-84.130463,34.009926,2696 Buford Hwy,,Duluth,GA,30096,,GWINNETT
Walgreens 5989,-84.132378,34.009068,2705 Buford Hwy,,Duluth,GA,30096,2833,GWINNETT
Sweetwater Texaco Hop In,-84.102066,33.952026,2920 Old Norcross Rd,Ste A,Duluth,GA,30096,4952,GWINNETT
Daybah Tropical Mart,-84.103668,33.953484,2930 Old Norcross Rd,Ste 200,Duluth,GA,30096,5111,GWINNETT
Chevron Food Mart,-84.142273,34.002377,3056 Buford Hwy,,Duluth,GA,30096,3324,GWINNETT
Shell Old Norcross,-84.111504,33.957893,3081 Breckinridge Blvd,,Duluth,GA,30096,4902,GWINNETT
Apna Bazaar,-84.112213,33.957802,3083 Breckinridge Blvd,Ste 140,Duluth,GA,30096,8968,GWINNETT
KROGER 636,-84.143692,33.960407,3093 Steve Reynolds Blvd,,Duluth,GA,30096,,GWINNETT
Asmas Market,-84.112373,33.957001,3099 Breckinridge Blvd,Ste 107a,Duluth,GA,30096,1014,GWINNETT
DollarTree 8508,-84.158363,34.020344,3170 Peachtree Industrial Blvd,,Duluth,GA,30097,8629,GWINNETT
Duluth Food Mart,-84.159332,34.020256,3190 Peachtree Industrial Blvd,,Duluth,GA,30097,7918,GWINNETT
Mijalisco Super Market,-84.1408,33.953377,3355 Steve Reyn Blvd,,Duluth,GA,30096,4511,GWINNETT
El Bajio Supermercado,-84.15081,33.99477,3379 Buford Hwy,,Duluth,GA,30096,3578,GWINNETT
Sam's Club 8166,-84.139076,33.950577,3450 Steve Reynolds Blvd,,Duluth,GA,30096,4510,GWINNETT
Damascus Market,-84.169365,34.001778,3547 Peachtree Industrial Blvd,Ste 7,Duluth,GA,30096,1419,GWINNETT
Gwinnett International Farmers Market,-84.13549,33.948349,3825 Shackleford Rd,,Duluth,GA,30096,8269,GWINNETT
DollarTree 5383,-84.138252,33.952461,3825 Venture Dr,,Duluth,GA,30096,5531,GWINNETT
Ollies Food Mart Inc,-84.141769,33.954441,3841 Satellite Blvd,,Duluth,GA,30096,5059,GWINNETT
QUIKTRIP 710,-84.141602,33.953835,3844 Satellite Blvd,,Duluth,GA,30096,5009,GWINNETT
PUBLIX 0726,-84.170189,33.988152,3870 Peachtree Industrial Blvd,,Duluth,GA,30096,,GWINNETT
